;ANALISIS HARGA SATUAN PEKERJAAN (AHSP) BIDANG CIPTA KARYA;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;HARGA SATUAN PEKERJAAN PERSIAPAN;;;;;;;;;
;(K3) Pembuatan 1 m2 pagar sementara dari kayu tinggi 2 meter;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp178.064,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp16.916,08;;;
PPA29;F;Harga Satuan Pekerjaan (D+E);;;;;Rp194.980,08;29;;
;;;;;;;;;;
;Pemasangan 1 m2 genteng beton;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,2;Rp93.000;Rp18.600,00;;;
;;Tukang Kayu;L.02;OH;0,1;Rp98.000;Rp9.800,00;;;
;;Kepala tukang;L.03;OH;0,01;Rp106.000;Rp1.060,00;;;
;;Mandor;L.04;OH;0,01;Rp111.000;Rp1.110,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp30.570,00;;;
;B;BAHAN;;;;;;;;
;;Genteng beton;M.628; Bh ;11;Rp9.200;Rp101.200,00;;;
;;Paku Biasa;M.200; Kg ;0,03;Rp18.000;Rp540,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp101.740,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp132.310,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp12.569,45;;;
PPA30;F;Harga Satuan Pekerjaan (D+E);;;;;Rp144.879,45;30;;
;;;;;;;;;;
;Pemasangan 1 m2 genteng aspal;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,2;Rp93.000;Rp18.600,00;;;
;;Tukang Kayu;L.02;OH;0,3;Rp98.000;Rp29.400,00;;;
;;Kepala tukang;L.03;OH;0,003;Rp106.000;Rp318,00;;;
;;Mandor;L.04;OH;0,01;Rp111.000;Rp1.110,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp49.428,00;;;
;B;BAHAN;;;;;;;;
;;Genteng aspal;M.629; Bh ;6,9;Rp13.100;Rp90.390,00;;;
;;Plywood 6 mm;M.630; Lbr ;0,35;Rp85.600;Rp29.960,00;;;
;;Paku biasa;M.200; Kg ;0,03;Rp18.000;Rp540,00;;;
;;Plastic aerator;M.631; Bh ;0,5;Rp41.300;Rp20.650,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp141.540,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp190.968,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp18.141,96;;;
PPA31;F;Harga Satuan Pekerjaan (D+E);;;;;Rp209.109,96;31;;
;;;;;;;;;;
;Pemasangan 1 m2 genteng metal ukuran 80 x 100 atap pelana;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,2;Rp93.000;Rp18.600,00;;;
;;Tukang Kayu;L.02;OH;0,1;Rp98.000;Rp9.800,00;;;
;;Kepala tukang;L.03;OH;0,01;Rp106.000;Rp1.060,00;;;
;;Mandor;L.04;OH;0,001;Rp111.000;Rp111,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp29.571,00;;;
;B;BAHAN;;;;;;;;
;;Genteng metal;M.632; Bh ;1,3;Rp2.100;Rp2.730,00;;;
;;Paku biasa ½”-1”;M.200; Kg ;0,2;Rp18.000;Rp3.600,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp6.330,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp35.901,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp3.410,60;;;
PPA32;F;Harga Satuan Pekerjaan (D+E);;;;;Rp39.311,60;32;;
;;;;;;;;;;
;Pemasangan 1 m2 genteng metal ukuran 80 x 100 atap Jurai;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,2;Rp93.000;Rp18.600,00;;;
;;Tukang Kayu;L.02;OH;0,1;Rp98.000;Rp9.800,00;;;
;;Kepala tukang;L.03;OH;0,01;Rp106.000;Rp1.060,00;;;
;;Mandor;L.04;OH;0,001;Rp111.000;Rp111,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp29.571,00;;;
;B;BAHAN;;;;;;;;
;;Genteng metal;M.632; Bh ;2;Rp2.100;Rp4.200,00;;;
;;Paku biasa ½”-1”;M.200; Kg ;0,2;Rp18.000;Rp3.600,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp7.800,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp37.371,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp3.550,25;;;
PPA33;F;Harga Satuan Pekerjaan (D+E);;;;;Rp40.921,25;33;;
;;;;;;;;;;
;Pemasangan 1 m2 atap sirap kayu;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,166;Rp93.000;Rp15.438,00;;;
;;Tukang Kayu;L.02;OH;0,25;Rp98.000;Rp24.500,00;;;
;;Kepala tukang;L.03;OH;0,025;Rp106.000;Rp2.650,00;;;
;;Mandor;L.04;OH;0,008;Rp111.000;Rp888,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp43.476,00;;;
;B;BAHAN;;;;;;;;
;;Sirap kayu;M.633; Bh ;30;Rp7.500;Rp225.000,00;;;
;;Paku Biasa;M.200; Kg ;0,2;Rp18.000;Rp3.600,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp228.600,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp272.076,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp25.847,22;;;
PPA34;F;Harga Satuan Pekerjaan (D+E);;;;;Rp297.923,22;34;;
;;;;;;;;;;
;Pemasangan 1 m’ nok genteng beton;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,4;Rp93.000;Rp37.200,00;;;
;;Tukang Kayu;L.02;OH;0,2;Rp98.000;Rp19.600,00;;;
;;Kepala tukang;L.03;OH;0,02;Rp106.000;Rp2.120,00;;;
;;Mandor;L.04;OH;0,02;Rp111.000;Rp2.220,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp61.140,00;;;
;B;BAHAN;;;;;;;;
;;Nok genteng beton;M.634; Bh ;3,5;Rp5.400;Rp18.900,00;;;
;;Paku Biasa;M.200; Kg ;0,05;Rp18.000;Rp900,00;;;
;;Semen portland;M.11; Kg ;10,8;Rp1.250;Rp13.500,00;;;
;;Pasir Pasang;M.48; m3 ;0,032;Rp131.100;Rp4.195,20;;;
;;Semen warna;M.487; Kg ;1;Rp13.300;Rp13.300,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp50.795,20;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp111.935,20;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp10.633,84;;;
PPA35;F;Harga Satuan Pekerjaan (D+E);;;;;Rp122.569,04;35;;
;;;;;;;;;;
;Pemasangan 1 m’ nok genteng aspal;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,125;Rp93.000;Rp11.625,00;;;
;;Tukang Kayu;L.02;OH;0,25;Rp98.000;Rp24.500,00;;;
;;Kepala tukang;L.03;OH;0,025;Rp106.000;Rp2.650,00;;;
;;Mandor;L.04;OH;0,006;Rp111.000;Rp666,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp39.441,00;;;
;B;BAHAN;;;;;;;;
;;Nok genteng aspal;M.635; Bh ;2;Rp45.300;Rp90.600,00;;;
;;Paku Biasa;M.200; Kg ;0,05;Rp18.000;Rp900,00;;;
;;Kayu balok borneo;M.86; m3 ;0,0035;Rp7.579.000;Rp26.526,50;;;
;;;;JUMLAH HARGA BAHAN;;;Rp118.026,50;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp157.467,50;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp14.959,41;;;
PPA36;F;Harga Satuan Pekerjaan (D+E);;;;;Rp172.426,91;36;;
;;;;;;;;;;
;Pemasangan 1 m’ nok genteng metal;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,25;Rp93.000;Rp23.250,00;;;
;;Tukang Kayu;L.02;OH;0,15;Rp98.000;Rp14.700,00;;;
;;Kepala tukang;L.03;OH;0,015;Rp106.000;Rp1.590,00;;;
;;Mandor;L.04;OH;0,013;Rp111.000;Rp1.443,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp40.983,00;;;
;B;BAHAN;;;;;;;;
;;Nok genteng metal;M.636; Bh ;1,1;Rp32.600;Rp35.860,00;;;
;;Paku Biasa;M.200; Kg ;0,05;Rp18.000;Rp900,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp36.760,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp77.743,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp7.385,59;;;
PPA37;F;Harga Satuan Pekerjaan (D+E);;;;;Rp85.128,59;37;;
;;;;;;;;;;
;Pemasangan 1 m’ nok sirap;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,125;Rp93.000;Rp11.625,00;;;
;;Tukang Kayu;L.02;OH;0,25;Rp98.000;Rp24.500,00;;;
;;Kepala tukang;L.03;OH;0,025;Rp106.000;Rp2.650,00;;;
;;Mandor;L.04;OH;0,006;Rp111.000;Rp666,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp39.441,00;;;
;B;BAHAN;;;;;;;;
;;Seng plat;M.278; Lembar ;0,4;Rp364.600;Rp145.840,00;;;
;;Paku Biasa;M.200; Kg ;0,05;Rp18.000;Rp900,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp146.740,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp186.181,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp17.687,20;;;
PPA38;F;Harga Satuan Pekerjaan (D+E);;;;;Rp203.868,20;38;;
;;;;;;;;;;
;Pemasangan 1 m2 atap seng gelombang;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,12;Rp93.000;Rp11.160,00;;;
;;Tukang Kayu;L.02;OH;0,06;Rp98.000;Rp5.880,00;;;
;;Kepala tukang;L.03;OH;0,006;Rp106.000;Rp636,00;;;
;;Mandor;L.04;OH;0,006;Rp111.000;Rp666,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp18.342,00;;;
;B;BAHAN;;;;;;;;
;;Seng gelombang;M.271; Lembar ;0,7;Rp106.800;Rp74.760,00;;;
;;Paku Biasa;M.200; Kg ;0,02;Rp18.000;Rp360,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp75.120,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp93.462,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp8.878,89;;;
PPA39;F;Harga Satuan Pekerjaan (D+E);;;;;Rp102.340,89;39;;
;;;;;;;;;;
;Pemasangan 1 m’nok atap seng;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,15;Rp93.000;Rp13.950,00;;;
;;Tukang Kayu;L.02;OH;0,07;Rp98.000;Rp6.860,00;;;
;;Kepala tukang;L.03;OH;0,007;Rp106.000;Rp742,00;;;
;;Mandor;L.04;OH;0,006;Rp111.000;Rp666,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp22.218,00;;;
;B;BAHAN;;;;;;;;
;;Seng plat;M.278; Lembar ;0,3;Rp364.600;Rp109.380,00;;;
;;Paku Biasa;M.200; Kg ;0,04;Rp18.000;Rp720,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp110.100,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp132.318,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp12.570,21;;;
PPA40;F;Harga Satuan Pekerjaan (D+E);;;;;Rp144.888,21;40;;
;;;;;;;;;;
;Pemasangan 1 m2 atap alumunium;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,15;Rp93.000;Rp13.950,00;;;
;;Tukang Kayu;L.02;OH;0,75;Rp98.000;Rp73.500,00;;;
;;Kepala tukang;L.03;OH;0,08;Rp106.000;Rp8.480,00;;;
;;Mandor;L.04;OH;0,006;Rp111.000;Rp666,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp96.596,00;;;
;B;BAHAN;;;;;;;;
;;Alumunium gel tbl 0,55;M.637; Lbr ;1,05;Rp155.200;Rp162.960,00;;;
;;Paku hak panj 15cm;M.638; Kg ;0,02;Rp21.500;Rp430,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp163.390,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp259.986,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp24.698,67;;;
PPA41;F;Harga Satuan Pekerjaan (D+E);;;;;Rp284.684,67;41;;
;;;;;;;;;;
;Pemasangan 1 m’ nok alumunium;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,1;Rp93.000;Rp9.300,00;;;
;;Tukang Kayu;L.02;OH;1;Rp98.000;Rp98.000,00;;;
;;Kepala tukang;L.03;OH;0,1;Rp106.000;Rp10.600,00;;;
;;Mandor;L.04;OH;0,05;Rp111.000;Rp5.550,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp123.450,00;;;
;B;BAHAN;;;;;;;;
;;Nok standar 40x18;M.639; Bh ;1,2;Rp48.900;Rp58.680,00;;;
;;Paku hak panj 15cm;M.638; Kg ;0,04;Rp21.500;Rp860,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp59.540,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp182.990,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp17.384,05;;;
PPA42;F;Harga Satuan Pekerjaan (D+E);;;;;Rp200.374,05;42;;
;;;;;;;;;;
;Pemasangan 1 m2 alumunium foil/sisalation;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,15;Rp93.000;Rp13.950,00;;;
;;Tukang Kayu;L.02;OH;0,05;Rp98.000;Rp4.900,00;;;
;;Kepala tukang;L.03;OH;0,005;Rp106.000;Rp530,00;;;
;;Mandor;L.04;OH;0,008;Rp111.000;Rp888,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp20.268,00;;;
;B;BAHAN;;;;;;;;
;;Alumunium foil;M.640; M2 ;1,05;Rp8.300;Rp8.715,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp8.715,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp28.983,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp2.753,39;;;
PPA43;F;Harga Satuan Pekerjaan (D+E);;;;;Rp31.736,39;43;;
;;;;;;;;;;
;HARGA SATUAN PEKERJAAN KAYU;;;;;;;;;
;Pembuatan dan pemasangan 1 m3 kusen pintu dan kusen jendela, kayu kelas I;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;7;Rp93.000;Rp651.000,00;;;
;;Tukang kayu;L.02;OH;21;Rp98.000;Rp2.058.000,00;;;
;;Kepala tukang;L.03;OH;2,1;Rp106.000;Rp222.600,00;;;
;;Mandor;L.04;OH;0,35;Rp111.000;Rp38.850,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp2.970.450,00;;;
;B;BAHAN;;;;;;;;
;;Balok kayu;M.79; m3 ;1,1;Rp8.811.600;Rp9.692.760,00;;;
;;Paku Biasa;M.200; Kg ;1,25;Rp18.000;Rp22.500,00;;;
;;Lem Kayu/Karet;M.583; Kg ;1;Rp82.700;Rp82.700,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp9.797.960,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp12.768.410,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp1.212.998,95;;;
PK1;F;Harga Satuan Pekerjaan (D+E);;;;;Rp13.981.408,95;1;;
;;;;;;;;;;
;Pembuatan dan pemasangan 1 m3 kusen pintu dan kusen jendela, kayu kelas II atau III;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;6;Rp93.000;Rp558.000,00;;;
;;Tukang kayu;L.02;OH;18;Rp98.000;Rp1.764.000,00;;;
;;Kepala tukang;L.03;OH;1,8;Rp106.000;Rp190.800,00;;;
;;Mandor;L.04;OH;0,3;Rp111.000;Rp33.300,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp2.546.100,00;;;
;B;BAHAN;;;;;;;;
;;Balok kayu;M.79; m3 ;1,2;Rp8.811.600;Rp10.573.920,00;;;
;;Paku Biasa;M.200; Kg ;1,25;Rp18.000;Rp22.500,00;;;
;;Lem Kayu/Karet;M.583; Kg ;1;Rp82.700;Rp82.700,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp10.679.120,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp13.225.220,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp1.256.395,90;;;
PK2;F;Harga Satuan Pekerjaan (D+E);;;;;Rp14.481.615,90;2;;
;;;;;;;;;;
;Pembuatan dan pemasangan 1 m2 pintu klamp standar, kayu kelas II;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,35;Rp93.000;Rp32.550,00;;;
;;Tukang kayu;L.02;OH;1,05;Rp98.000;Rp102.900,00;;;
;;Kepala tukang;L.03;OH;0,105;Rp106.000;Rp11.130,00;;;
;;Mandor;L.04;OH;0,018;Rp111.000;Rp1.998,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp148.578,00;;;
;B;BAHAN;;;;;;;;
;;kayu Papan;M.80; m3 ;0,04;Rp10.102.300;Rp404.092,00;;;
;;Paku Biasa;M.200; Kg ;0,05;Rp18.000;Rp900,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp404.992,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp553.570,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp52.589,15;;;
PK3;F;Harga Satuan Pekerjaan (D+E);;;;;Rp606.159,15;3;;
;;;;;;;;;;
;Pembuatan dan pemasangan 1 m2 pintu klamp sederhana, kayu kelas III;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,35;Rp93.000;Rp32.550,00;;;
;;Tukang kayu;L.02;OH;1,05;Rp98.000;Rp102.900,00;;;
;;Kepala tukang;L.03;OH;0,105;Rp106.000;Rp11.130,00;;;
;;Mandor;L.04;OH;0,018;Rp111.000;Rp1.998,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp148.578,00;;;
;B;BAHAN;;;;;;;;
;;kayu Papan;M.80; m3 ;0,04;Rp10.102.300;Rp404.092,00;;;
;;Paku Biasa;M.200; Kg ;0,05;Rp18.000;Rp900,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp404.992,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp553.570,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp52.589,15;;;
PK4;F;Harga Satuan Pekerjaan (D+E);;;;;Rp606.159,15;4;;
;;;;;;;;;;
;Pembuatan dan pemasangan 1 m2 daun pintu panel, kayu kelas I atau II;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1;Rp93.000;Rp93.000,00;;;
;;Tukang kayu;L.02;OH;3;Rp98.000;Rp294.000,00;;;
;;Kepala tukang;L.03;OH;0,3;Rp106.000;Rp31.800,00;;;
;;Mandor;L.04;OH;0,05;Rp111.000;Rp5.550,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp424.350,00;;;
;B;BAHAN;;;;;;;;
;;kayu Papan;M.80; m3 ;0,04;Rp10.102.300;Rp404.092,00;;;
;;Lem Kayu/Karet;M.583; Kg ;0,5;Rp82.700;Rp41.350,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp445.442,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp869.792,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp82.630,24;;;
PK5;F;Harga Satuan Pekerjaan (D+E);;;;;Rp952.422,24;5;;
;;;;;;;;;;
;Pembuatan dan pemasangan 1 m2 pintu dan jendela kaca, kayu kelas I atau II;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,8;Rp93.000;Rp74.400,00;;;
;;Tukang kayu;L.02;OH;2,4;Rp98.000;Rp235.200,00;;;
;;Kepala tukang;L.03;OH;0,24;Rp106.000;Rp25.440,00;;;
;;Mandor;L.04;OH;0,04;Rp111.000;Rp4.440,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp339.480,00;;;
;B;BAHAN;;;;;;;;
;;kayu Papan;M.80; m3 ;0,024;Rp10.102.300;Rp242.455,20;;;
;;Lem Kayu/Karet;M.583; Kg ;0,3;Rp82.700;Rp24.810,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp267.265,20;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp606.745,20;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp57.640,79;;;
PK6;F;Harga Satuan Pekerjaan (D+E);;;;;Rp664.385,99;6;;
;;;;;;;;;;
;Pembuatan dan pemasangan 1 m2 pintu dan jendela jalusi kayu kelas I atau II;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1;Rp93.000;Rp93.000,00;;;
;;Tukang kayu;L.02;OH;3;Rp98.000;Rp294.000,00;;;
;;Kepala tukang;L.03;OH;0,3;Rp106.000;Rp31.800,00;;;
;;Mandor;L.04;OH;0,05;Rp111.000;Rp5.550,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp424.350,00;;;
;B;BAHAN;;;;;;;;
;;kayu Papan;M.80; m3 ;0,064;Rp10.102.300;Rp646.547,20;;;
;;Lem Kayu/Karet;M.583; Kg ;0,5;Rp82.700;Rp41.350,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp687.897,20;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp1.112.247,20;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp105.663,48;;;
PK7;F;Harga Satuan Pekerjaan (D+E);;;;;Rp1.217.910,68;7;;
;;;;;;;;;;
;Pembuatan 1 m2 daun pintu plywood rangkap, rangka kayu kelas II tertutup;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,7;Rp93.000;Rp65.100,00;;;
;;Tukang kayu;L.02;OH;2,1;Rp98.000;Rp205.800,00;;;
;;Kepala tukang;L.03;OH;0,21;Rp106.000;Rp22.260,00;;;
;;Mandor;L.04;OH;0,035;Rp111.000;Rp3.885,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp297.045,00;;;
;B;BAHAN;;;;;;;;
;;kayu Papan;M.80; m3 ;0,025;Rp10.102.300;Rp252.557,50;;;
;;Paku Biasa;M.200; Kg ;0,03;Rp18.000;Rp540,00;;;
;;Lem Kayu/Karet;M.583; Kg ;0,5;Rp82.700;Rp41.350,00;;;
;;Plywood 4 mm;M.102; Lembar ;1;Rp117.200;Rp117.200,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp411.647,50;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp708.692,50;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp67.325,79;;;
PK8;F;Harga Satuan Pekerjaan (D+E);;;;;Rp776.018,29;8;;
;;;;;;;;;;
;Pembuatan 1 m2 pintu plywood rangkap, rangka expose kayu kelas I atau II;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,8;Rp93.000;Rp74.400,00;;;
;;Tukang kayu;L.02;OH;2,4;Rp98.000;Rp235.200,00;;;
;;Kepala tukang;L.03;OH;0,24;Rp106.000;Rp25.440,00;;;
;;Mandor;L.04;OH;0,04;Rp111.000;Rp4.440,00;;;
